city,Iter,drones,slots,lp_var,lp_cons,lp_obj,lp_time,nlp_var,nlp_cons,nlp_obj,nlp_time,hx_obj,hx_time,i_max,seed
SB,10,3,4,2246,3907,647.13,4.36,326,91,647.13,5.621,657.8,120,"[210.0, 210.0, 930.0, 570.0]",5264020805163730738
SB,1,4,3,2246,3606,658.71,1.411,326,90,658.71,4.261,668.05,120,"[750.0, 210.0, 210.0, 750.0]",4340457774289695189
SB,2,4,3,2246,3606,658.71,1.856,326,90,658.71,2.726,668.05,120,"[750.0, 210.0, 390.0, 570.0]",1075937507123438883
SB,3,4,3,2246,3606,839.97,1.675,326,90,839.97,3.476,849.1,120,"[570.0, 210.0, 570.0, 390.0]",434784796381148447
SB,4,4,3,2246,3606,631.39,2.791,326,90,631.39,4.787,640.1588599994241,120,"[930.0, 390.0, 570.0, 390.0]",5827811019840314789
SB,5,4,3,2246,3606,840.38,1.864,326,90,840.38,3.955,849.44,120,"[390.0, 210.0, 930.0, 390.0]",6720539439385350482
SB,6,4,3,2246,3606,658.71,2.095,326,90,658.71,3.862,668.05,120,"[30.0, 570.0, 390.0, 390.0]",3217517779533629902
SB,7,4,3,2246,3606,959.74,4.661,326,90,959.74,11.992,968.6798809671843,120,"[750.0, 30.0, 210.0, 210.0]",1620765350242694588
SB,8,4,3,2246,3606,658.71,6.477,326,90,658.71,13.956,668.05,120,"[750.0, 390.0, 390.0, 210.0]",2683236985760603869
SB,9,4,3,2246,3606,1139.74,5.666,326,90,1139.74,17.681,1148.6798858523052,120,"[210.0, 30.0, 390.0, 210.0]",1666876692429688839
SB,10,4,3,2246,3606,959.74,3.956,326,90,959.74,12.557,968.6798839397219,120,"[570.0, 30.0, 210.0, 210.0]",3440351218039968628
SB,1,5,3,2807,4502,116.31,2.678,407,107,116.31,5.664,121.64886000756394,120,"[210.0, 750.0, 570.0, 750.0]",8311775265079426664
SB,2,5,3,2807,4502,140.19,4.706,407,107,140.19,6.399,141.70922000173647,120,"[210.0, 390.0, 30.0, 570.0]",7211095999545738884
SB,3,5,3,2807,4502,0.0,0.536,407,107,0.0,0.833,0.0,6,"[30.0, 390.0, 390.0, 210.0]",4156374194020636634
SB,4,5,3,2807,4502,133.33,3.244,407,107,133.33,32.45,170.89,120,"[570.0, 750.0, 390.0, 570.0]",4560746330549568882
SB,5,5,3,2807,4502,296.08,4.362,407,107,296.08,7.13,301.13850000212096,120,"[30.0, 390.0, 570.0, 750.0]",7468575679172430612
SB,6,5,3,2807,4502,137.29,7.1,407,107,137.29,22.829,138.80886000460958,120,"[570.0, 390.0, 570.0, 570.0]",9105575198317440592
SB,7,5,3,2807,4502,116.31,2.688,407,107,116.31,10.976,121.64958000199988,120,"[570.0, 390.0, 210.0, 570.0]",3621050655860626190
